spot,公園,博物館,校園,露營,遊樂園,園區,親子,廟宇,老街,歷史,藝術,觀光工廠,景觀,溫泉,農場,餐廳,美食,夜景,夜市,咖啡廳,展覽,車站,花海,拍照,步道,自然,寵物,異國,情侶
老街溪水岸自行車道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
德馨堂,0.047619048,0.023809524,0,0,0,0,0.071428571,0.095238095,0.071428571,0.119047619,0,0.071428571,0.047619048,0,0,0.071428571,0.071428571,0.023809524,0.047619048,0.023809524,0.023809524,0.047619048,0.023809524,0.047619048,0,0.023809524,0,0.047619048,0
大湳圖書館,0.058823529,0,0,0,0,0,0.117647059,0.117647059,0,0,0.058823529,0,0.058823529,0,0.058823529,0.058823529,0,0,0,0.058823529,0.058823529,0,0.058823529,0.058823529,0.058823529,0,0.117647059,0,0.058823529
戀戀空港灣休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中壢仁海宮,0.068965517,0,0,0,0,0.034482759,0.068965517,0.034482759,0.034482759,0,0.034482759,0,0.034482759,0,0.034482759,0.034482759,0.068965517,0.034482759,0,0.034482759,0,0.068965517,0.068965517,0.068965517,0.068965517,0.034482759,0.034482759,0.034482759,0.103448276
泉園休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍岡圖書館(桃園市立圖書館龍岡分館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憲光二村,0.166666667,0,0,0,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0,0,0,0
龍岡森林公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南崁溪水岸公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泰雅故事公園,0.086956522,0,0,0,0,0,0.173913043,0,0.043478261,0,0.043478261,0.043478261,0.086956522,0.086956522,0.086956522,0.043478261,0.043478261,0,0.043478261,0,0,0,0.043478261,0,0.086956522,0.086956522,0,0,0
環球購物中心桃園A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
觀音草漯沙丘,0.090909091,0,0,0,0,0,0.090909091,0,0,0.090909091,0,0,0.181818182,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0.090909091,0
龜山楓樹坑步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍潭區佳安里、建國路123巷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迷宮巷-鳳飛飛故居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中台環境教育資源中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南崁溪水岸自行車道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泰雅小米園區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
楓樹腳公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大園公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小木屋休閒農場,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
千郁休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永安北岸濱海遊憩區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
爺亨梯田,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
憶聲電子文物館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍元宮商圈,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0.1,0,0.1,0.2,0,0.1,0,0,0.1,0,0,0.1,0,0,0,0
桃園慈護宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大慶洞,0.214285714,0,0,0,0,0,0.071428571,0,0.214285714,0.071428571,0.071428571,0,0.071428571,0,0,0,0.142857143,0,0,0,0,0,0,0.071428571,0.071428571,0,0,0,0
羅馬公路自行車路線,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三龜戲水,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
新南老街,0.05,0.05,0,0,0,0,0.1,0.1,0.1,0.1,0,0.05,0.05,0,0,0,0.1,0,0,0,0,0.05,0,0.05,0.1,0.05,0,0,0.05
羅浮部落獵人學校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彩韻廣場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃園光影文化館(光影二館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蛋寶生技不老村,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0,0.19047619,0,0.047619048,0,0.023809524,0.071428571,0.023809524,0,0.023809524,0.047619048,0.142857143,0.023809524,0,0.023809524,0.023809524,0.023809524,0.071428571,0.071428571,0.047619048,0.023809524,0,0,0
福仁宮,0.0625,0.0625,0,0,0,0,0.125,0.0625,0.0625,0.0625,0,0.0625,0.0625,0,0,0,0.125,0,0,0,0,0.0625,0,0.0625,0.0625,0.0625,0,0,0.0625
桃園市兒童美術館,0.078431373,0.029411765,0.009803922,0.009803922,0.009803922,0.009803922,0.156862745,0.039215686,0.029411765,0.019607843,0.049019608,0.039215686,0.029411765,0.009803922,0.029411765,0.039215686,0.078431373,0.019607843,0.009803922,0.009803922,0.029411765,0.039215686,0.049019608,0.049019608,0.049019608,0.058823529,0,0.009803922,0.009803922
龍潭觀光夜市,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.111111111,0,0,0.111111111,0.111111111,0,0.111111111,0,0.111111111,0,0,0.111111111,0,0,0,0,0
新民老街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大艽芎古道,0.066666667,0,0,0,0,0,0.111111111,0.111111111,0.044444444,0.044444444,0,0.022222222,0.044444444,0.022222222,0.022222222,0.044444444,0.022222222,0,0.022222222,0.022222222,0,0,0.088888889,0.022222222,0.111111111,0.088888889,0.022222222,0.044444444,0.022222222
觀新藻礁生態系野生動物保護區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
耀輝牧場,0.026315789,0,0,0.131578947,0,0,0.263157895,0,0,0.052631579,0,0,0.026315789,0,0.131578947,0.026315789,0.184210526,0,0,0,0,0,0,0.026315789,0.052631579,0.078947368,0,0,0
大溪月眉至龍潭三坑水岸觀光綠廊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
赫威神木群,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大溪普濟堂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
菱潭街興創基地,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.111111111,0,0,0.111111111,0.111111111,0,0.111111111,0,0.111111111,0,0,0.111111111,0,0,0,0,0
八德茄苳霄裡陽光鐵馬道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大溪木藝生態博物館-四連棟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
樂信瓦旦紀念公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水濂洞、幽靈瀑布,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雲南文化公園,0.115384615,0,0,0,0,0,0.115384615,0,0.038461538,0.115384615,0,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.192307692,0,0.038461538,0,0,0.076923077,0.038461538,0,0.038461538,0.038461538,0,0,0
燃藜第紅樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
外社輕便車站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大漢橋,0.105263158,0,0,0,0,0,0,0.052631579,0.052631579,0,0,0,0.157894737,0,0,0.105263158,0.052631579,0,0,0,0,0,0.157894737,0.105263158,0.105263158,0.105263158,0,0,0
大園商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水牛書店,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茄苳里埤塘公園,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0,0
北橫公路自行車路線,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
魅力金三角形象商圈,0,0.058823529,0,0,0,0,0.117647059,0.058823529,0.058823529,0.058823529,0,0.058823529,0.058823529,0,0.058823529,0.117647059,0.176470588,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0.058823529
大溪木藝生態博物館﹣藝師館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃園光影電影館(光影一館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
侏羅紀博物館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
圳頭里軍史公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃蘆坑休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8藝文中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福人登山步道,0,0,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0
保甲古道,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0.25,0.125,0,0,0
風禾公園,0.102272727,0.011363636,0.011363636,0.011363636,0.022727273,0,0.170454545,0.022727273,0.034090909,0,0.034090909,0.022727273,0.056818182,0.011363636,0.045454545,0.034090909,0.079545455,0.011363636,0.011363636,0.045454545,0.022727273,0,0.079545455,0.022727273,0.068181818,0.034090909,0.022727273,0,0.011363636
石門森林休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大古山休閒農業區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
永續資源館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
坑子溪休閒農業區,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0
108賴家休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
捷美休閒農場,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0
中正公園,0.14893617,0.027659574,0.00212766,0,0.004255319,0,0.074468085,0.059574468,0.019148936,0.061702128,0.021276596,0.00212766,0.034042553,0.00212766,0.00212766,0.031914894,0.144680851,0.014893617,0.014893617,0.014893617,0.014893617,0.076595745,0.010638298,0.031914894,0.082978723,0.021276596,0.006382979,0.061702128,0.012765957
暖暖親水公園,0.208333333,0.013888889,0.013888889,0,0,0,0.055555556,0.041666667,0,0.027777778,0.013888889,0,0.041666667,0,0,0.041666667,0.25,0,0.027777778,0,0,0.027777778,0.027777778,0.041666667,0.055555556,0.041666667,0,0.027777778,0.041666667
八斗子公園,0.142857143,0.142857143,0,0,0,0,0,0,0,0.071428571,0.071428571,0,0.071428571,0,0,0.071428571,0.071428571,0,0,0.071428571,0.071428571,0,0,0,0.071428571,0.071428571,0.071428571,0,0
百福運動公園（百福水漾樂活會館）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
役政公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
情人湖公園,0.133333333,0.022222222,0,0.011111111,0,0,0.044444444,0.022222222,0.011111111,0.055555556,0.033333333,0.022222222,0.066666667,0.022222222,0,0.044444444,0.044444444,0.022222222,0.033333333,0.022222222,0.011111111,0.044444444,0,0.066666667,0.111111111,0.066666667,0.011111111,0.022222222,0.055555556
富民親水公園,0.210526316,0,0,0,0,0,0.105263158,0.052631579,0,0,0,0,0.052631579,0,0,0,0,0,0.052631579,0,0,0.105263158,0.052631579,0,0.210526316,0.157894737,0,0,0
暖暖運動公園,0.272727273,0,0,0,0,0,0,0,0,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.181818182,0,0,0
望幽谷,0.107623318,0.040358744,0.004484305,0,0,0,0.098654709,0.035874439,0.031390135,0.00896861,0.01793722,0,0.071748879,0.022421525,0.004484305,0.01793722,0.058295964,0.022421525,0.040358744,0.01793722,0.013452915,0.067264574,0.004484305,0.062780269,0.103139013,0.053811659,0.004484305,0.02690583,0.062780269
暖東峽谷,0.032258065,0.032258065,0,0.064516129,0,0,0.032258065,0.096774194,0,0.064516129,0,0,0.161290323,0,0.064516129,0,0,0,0,0,0,0,0.064516129,0,0.225806452,0.129032258,0,0.032258065,0
金龍湖,0.068965517,0,0.011494253,0,0,0,0.068965517,0.08045977,0.034482759,0.034482759,0.011494253,0,0.091954023,0.034482759,0.011494253,0.011494253,0.034482759,0,0,0.011494253,0.011494253,0.034482759,0.149425287,0.045977011,0.126436782,0.045977011,0,0,0.08045977
泰安瀑布,0.107142857,0,0,0.035714286,0,0,0.142857143,0,0,0.035714286,0,0,0.035714286,0,0,0,0,0,0,0,0,0.035714286,0.142857143,0.071428571,0.214285714,0.178571429,0,0,0
友蚋生態園區,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.375,0.25,0,0,0
佛手洞,0.125,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0.125,0.125,0,0.125,0
劉銘傳隧道,0.142857143,0,0,0,0,0,0,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0
清法戰爭紀念園區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
築港殉職者紀念碑,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北白川宮能久親王紀念碑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
扶輪塔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹堡遺址,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
市長官邸,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0
海港大樓 (基隆港合同廳舍),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阿根納造船廠,0.115702479,0.037190083,0.004132231,0,0.004132231,0.004132231,0.099173554,0.024793388,0.004132231,0.053719008,0.033057851,0,0.061983471,0.004132231,0,0.041322314,0.074380165,0.008264463,0.033057851,0.041322314,0.012396694,0.082644628,0.012396694,0.08677686,0.041322314,0.045454545,0.004132231,0.041322314,0.02892562
要塞司令部,0.111111111,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111
六堵險圳步道,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
永嘉景觀步道(紅龍山),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
虎仔山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
姜子寮山步道,0.071428571,0,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.285714286,0,0.214285714,0.142857143,0,0,0
紅淡山步道,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0
龍崗步道,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0.2,0.1,0,0.1,0
荖寮坑礦業生態園區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
淡蘭古道暖東舊道,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
二沙灣砲台(海門天險),0.25,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0
大武崙砲台,0.12345679,0.012345679,0,0,0.012345679,0.012345679,0.037037037,0.049382716,0,0.074074074,0.037037037,0.037037037,0.086419753,0.024691358,0,0.037037037,0,0.012345679,0,0.012345679,0,0.049382716,0.037037037,0.061728395,0.160493827,0.061728395,0,0.012345679,0.049382716
白米甕砲台（荷蘭城）,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.142857143,0,0.142857143,0.142857143,0,0,0,0.285714286
社寮東砲台,0.2,0,0,0,0,0,0.05,0.1,0,0.2,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.2,0.1,0.05,0,0.05
獅球嶺砲台,0.117647059,0,0,0,0,0,0.029411765,0.147058824,0,0.117647059,0,0,0.088235294,0,0,0,0,0.029411765,0,0,0,0.117647059,0.058823529,0.029411765,0.147058824,0,0.029411765,0,0.088235294
槓子寮砲台,0.130434783,0,0.043478261,0,0,0,0.086956522,0.086956522,0,0.043478261,0,0,0.043478261,0,0,0.043478261,0,0,0,0,0,0,0.043478261,0.086956522,0.260869565,0.086956522,0,0.043478261,0
阿姆斯脫朗砲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛仔街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
七堵廟口市場美食圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八斗子新豐街飲食商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大武崙黃昏市場（大武崙商圈）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
和平島觀光魚市大街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
崁仔頂商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
基隆廟口夜市,0.075,0.0375,0,0,0,0.00625,0.075,0.13125,0.00625,0.03125,0.03125,0.00625,0.01875,0.0125,0.00625,0.025,0.10625,0.01875,0.125,0.0375,0.0125,0.06875,0,0.0625,0.01875,0.01875,0.00625,0.025,0.0375
復興路海產小吃,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愛六路形象商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
義二路形象商圈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東岸商場,0.096774194,0,0.064516129,0,0,0,0.032258065,0.032258065,0,0.064516129,0.096774194,0,0.064516129,0,0,0.096774194,0.161290323,0,0.032258065,0.032258065,0,0.096774194,0,0.064516129,0.064516129,0,0,0,0
情人湖濱海大道（外木山濱海大道）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
基隆海洋廣場,0,0.032258065,0,0,0.032258065,0,0.161290323,0.064516129,0,0,0.129032258,0,0,0,0,0.096774194,0.161290323,0.064516129,0.064516129,0,0,0.096774194,0,0.064516129,0.032258065,0,0,0,0
基隆嶼,0.106583072,0.02507837,0.009404389,0.004702194,0,0,0.087774295,0.056426332,0.010971787,0.028213166,0.032915361,0.003134796,0.10031348,0.003134796,0.001567398,0.026645768,0.042319749,0.012539185,0.009404389,0.012539185,0.004702194,0.053291536,0.053291536,0.05015674,0.137931034,0.068965517,0.012539185,0.02507837,0.020376176
正濱漁港（懷舊碼頭）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
和平島公園,0.142424242,0.024242424,0.009090909,0.006060606,0.003030303,0.003030303,0.096969697,0.039393939,0.015151515,0.033333333,0.033333333,0,0.045454545,0.006060606,0.003030303,0.036363636,0.124242424,0.006060606,0.027272727,0.024242424,0.003030303,0.066666667,0.009090909,0.063636364,0.054545455,0.042424242,0.003030303,0.054545455,0.024242424
基隆港,0.088095238,0.014285714,0.004761905,0.004761905,0.007142857,0,0.054761905,0.09047619,0.00952381,0.054761905,0.033333333,0.002380952,0.061904762,0,0.002380952,0.038095238,0.076190476,0.021428571,0.026190476,0.021428571,0.014285714,0.085714286,0.038095238,0.035714286,0.107142857,0.047619048,0.007142857,0.033333333,0.019047619
碧砂漁港,0.066666667,0.033333333,0,0,0.008333333,0,0.083333333,0.041666667,0.008333333,0.033333333,0.033333333,0.025,0.05,0.016666667,0.008333333,0.075,0.1,0.025,0.033333333,0.016666667,0.025,0.058333333,0,0.05,0.075,0.058333333,0.008333333,0.016666667,0.05
潮境公園,0.127659574,0.04822695,0.004255319,0.002836879,0.007092199,0.007092199,0.10212766,0.025531915,0.014184397,0.021276596,0.04964539,0.00141844,0.053900709,0.008510638,0.004255319,0.036879433,0.089361702,0.011347518,0.021276596,0.018439716,0.012765957,0.076595745,0.009929078,0.055319149,0.073758865,0.042553191,0.011347518,0.029787234,0.032624113
大坪海岸,0.106666667,0.093333333,0,0,0,0,0.093333333,0.093333333,0.013333333,0.013333333,0.013333333,0,0.04,0.026666667,0,0.013333333,0.053333333,0,0.093333333,0.026666667,0,0.093333333,0,0.093333333,0.053333333,0.053333333,0,0,0.026666667
基隆市史蹟館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一太e衛浴觀光工廠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
七堵火車站鐵道公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中法戰役陣亡戰士紀念碑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
元璋玻璃科技館,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0
國立海洋科技博物館,0.098305085,0.122033898,0,0.003389831,0.010169492,0.010169492,0.111864407,0.033898305,0.006779661,0.023728814,0.040677966,0.003389831,0.037288136,0.003389831,0.003389831,0.054237288,0.084745763,0.006779661,0.023728814,0.027118644,0.016949153,0.084745763,0.010169492,0.057627119,0.030508475,0.030508475,0.006779661,0.047457627,0.010169492
基隆市原住民文化會館,0.111111111,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0.111111111,0,0,0.111111111,0.111111111,0,0.111111111,0.111111111,0,0,0,0,0.111111111,0,0,0,0
基隆市議會,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
基隆故事館,0,0,0,0,0,0,0.083333333,0.083333333,0,0.083333333,0,0.083333333,0,0,0.083333333,0.083333333,0.166666667,0.083333333,0.083333333,0,0,0.166666667,0,0,0,0,0,0,0
陽明海洋文化藝術館,0.043478261,0,0,0,0.043478261,0,0.108695652,0.02173913,0,0.043478261,0.108695652,0,0,0,0.02173913,0.043478261,0.108695652,0,0.02173913,0.02173913,0.065217391,0.108695652,0.02173913,0.086956522,0.065217391,0,0,0.065217391,0
水產試驗所(水產陳列館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大菁休閒農場,0.083333333,0,0,0,0.083333333,0,0.083333333,0,0,0,0.083333333,0,0,0,0.083333333,0,0.083333333,0,0,0.083333333,0.083333333,0.083333333,0,0.083333333,0.083333333,0,0,0.083333333,0
尚農農園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金明昌休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
暖東苗圃,0.272727273,0,0,0,0,0,0,0,0,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.181818182,0,0,0
大牛稠山河居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
文良休閒農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芳裕農場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苓蘭生態農園,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
